season,week,date,away,home,opener,close,proj,edge,rec,tier,result,clv,clv_pts,margin,proj_err,vegas_err,proj_vs_vegas,actual
2023,10,11/04/23,Florida State,Pittsburgh,51.5,50.0,50.7,-0.8,,,,,,,-19.7,-19.0,0.7,31.0
2023,10,11/04/23,Houston,Baylor,57.5,58.5,59.3,1.8,,,,,,,-10.3,-9.5,0.8,49.0
2023,10,11/04/23,Virginia Tech,Louisville,48.5,48.5,50.2,1.7,,,,,,,-13.2,-11.5,1.7,37.0
2023,10,11/04/23,Iowa,Northwestern,31.0,31.0,40.2,9.2,OVER,STRONG,LOSS,-,0.0,-14.0,-23.2,-14.0,9.2,17.0
2023,10,11/04/23,Hawai'i,Nevada,50.5,50.0,52.3,1.8,,,,,,,-11.3,-9.0,2.3,41.0
2023,10,11/04/23,Charlotte,Tulsa,49.0,47.5,54.6,5.6,OVER,STRONG,WIN,-,-1.5,10.0,4.4,11.5,7.1,59.0
2023,10,11/04/23,Auburn,Vanderbilt,49.0,49.5,51.4,2.4,,,,,,,-5.4,-3.5,1.9,46.0
2023,10,11/04/23,UL Monroe,Southern Miss,55.0,56.5,58.2,3.2,OVER,LEAN,LOSS,+,1.5,-24.0,-27.2,-25.5,1.7,31.0
2023,10,11/04/23,Georgia Southern,Texas State,71.0,68.75,64.9,-6.1,UNDER,STRONG,WIN,+,2.2,2.0,4.1,0.2,-3.8,69.0
2023,10,11/04/23,California,Oregon,59.0,61.5,57.9,-1.1,,,,,,,24.1,20.5,-3.6,82.0
2023,10,11/04/23,UNLV,New Mexico,61.5,58.0,61.6,0.1,,,,,,,8.4,12.0,3.6,70.0
2023,10,11/04/23,Middle Tennessee,New Mexico State,56.5,55.5,59.5,3.0,OVER,LEAN,LOSS,-,-1.0,-36.5,-39.5,-35.5,4.0,20.0
2023,10,11/04/23,Louisiana Tech,Liberty,57.0,59.0,58.7,1.7,,,,,,,27.3,27.0,-0.3,86.0
2023,10,11/04/23,Marshall,App State,55.5,57.5,63.1,7.6,OVER,STRONG,LOSS,+,2.0,-15.5,-23.1,-17.5,5.6,40.0
2023,10,11/04/23,BYU,West Virginia,51.0,48.5,50.4,-0.6,,,,,,,-6.4,-4.5,1.9,44.0
2023,10,11/04/23,Utah State,San Diego State,56.0,56.5,61.5,5.5,OVER,STRONG,PUSH,+,0.5,0.0,-5.5,-0.5,5.0,56.0
2023,10,11/04/23,Kansas,Iowa State,54.0,53.5,53.4,-0.6,,,,,,,-4.4,-4.5,-0.1,49.0
2023,10,11/04/23,Washington,USC,76.5,76.0,73.9,-2.6,,,,,,,20.1,18.0,-2.1,94.0
2023,10,11/04/23,Kentucky,Mississippi State,46.0,44.5,49.9,3.9,OVER,LEAN,LOSS,-,-1.5,-19.0,-22.9,-17.5,5.4,27.0
2023,10,11/04/23,Purdue,Michigan,48.5,54.0,53.1,4.6,OVER,LEAN,WIN,+,5.5,5.5,0.9,0.0,-0.9,54.0
2023,10,11/04/23,SMU,Rice,58.5,59.0,56.2,-2.3,,,,,,,10.8,8.0,-2.8,67.0
2023,10,11/04/23,LSU,Alabama,60.0,60.5,62.7,2.7,,,,,,,7.3,9.5,2.2,70.0
2023,10,11/04/23,Miami,NC State,45.5,44.0,50.3,4.8,OVER,LEAN,LOSS,-,-1.5,-19.5,-24.3,-18.0,6.3,26.0
2023,10,11/04/23,Western Kentucky,UTEP,54.5,54.0,63.8,9.3,OVER,STRONG,LOSS,-,-0.5,-20.5,-29.8,-20.0,9.8,34.0
2023,10,11/04/23,Stanford,Washington State,61.0,58.0,62.2,1.2,,,,,,,-45.2,-41.0,4.2,17.0
2023,10,11/04/23,Boise State,Fresno State,55.0,54.5,55.0,0.0,,,,,,,12.0,12.5,0.5,67.0
2023,10,11/04/23,Oregon State,Colorado,59.0,60.5,61.9,2.9,,,,,,,-16.9,-15.5,1.4,45.0
2023,10,11/04/23,UCLA,Arizona,53.5,49.5,58.3,4.8,OVER,LEAN,LOSS,-,-4.0,-16.5,-21.3,-12.5,8.8,37.0
2023,11,11/07/23,Ball State,Northern Illinois,43.0,43.0,47.3,4.3,OVER,LEAN,LOSS,-,0.0,-6.0,-10.3,-6.0,4.3,37.0
2023,11,11/07/23,Central Michigan,Western Michigan,55.75,57.5,55.2,-0.5,,,,,,,10.8,8.5,-2.3,66.0
2023,11,11/07/23,Ohio,Buffalo,44.25,45.0,48.6,4.4,OVER,LEAN,LOSS,+,0.8,-14.2,-18.6,-15.0,3.6,30.0
2023,11,11/08/23,Bowling Green,Kent State,41.0,41.5,46.1,5.1,OVER,STRONG,WIN,+,0.5,27.0,21.9,26.5,4.6,68.0
2023,11,11/08/23,Akron,Miami (OH),42.75,37.5,48.8,6.0,OVER,STRONG,LOSS,-,-5.2,-23.8,-29.8,-18.5,11.3,19.0
2023,11,11/08/23,Eastern Michigan,Toledo,46.75,45.5,50.8,4.0,OVER,LEAN,WIN,-,-1.2,25.2,21.2,26.5,5.3,72.0
2023,11,11/09/23,Virginia,Louisville,51.5,49.5,51.7,0.2,,,,,,,3.3,5.5,2.2,55.0
2023,11,11/09/23,Southern Miss,Louisiana,53.5,52.5,54.4,0.9,,,,,,,10.6,12.5,1.9,65.0
2023,11,11/10/23,North Texas,SMU,67.75,67.5,68.1,0.3,,,,,,,-2.1,-1.5,0.6,66.0
2023,11,11/10/23,Wyoming,UNLV,51.5,48.25,49.2,-2.3,,,,,,,-1.2,-0.2,1.0,48.0
2023,11,11/11/23,Alabama,Kentucky,49.0,46.25,53.7,4.7,OVER,LEAN,WIN,-,-2.8,21.0,16.3,23.8,7.5,70.0
2023,11,11/11/23,Virginia Tech,Boston College,49.75,48.5,54.8,5.0,OVER,STRONG,WIN,-,-1.2,20.2,15.2,21.5,6.3,70.0
2023,11,11/11/23,Indiana,Illinois,43.25,43.5,50.3,7.0,OVER,STRONG,WIN,+,0.2,49.8,42.7,49.5,6.8,93.0
2023,11,11/11/23,Georgia Tech,Clemson,55.25,55.0,56.2,1.0,,,,,,,6.8,8.0,1.2,63.0
2023,11,11/11/23,Maryland,Nebraska,45.5,42.0,47.8,2.3,,,,,,,-24.8,-19.0,5.8,23.0
2023,11,11/11/23,Tulsa,Tulane,53.5,52.75,54.4,0.9,,,,,,,-8.4,-6.8,1.6,46.0
2023,11,11/11/23,Texas Tech,Kansas,60.75,61.5,64.4,3.7,OVER,LEAN,LOSS,+,0.8,-31.8,-35.4,-32.5,2.9,29.0
2023,11,11/11/23,Temple,South Florida,66.5,69.5,65.3,-1.2,,,,,,,-15.3,-19.5,-4.2,50.0
2023,11,11/11/23,Michigan,Penn State,43.5,44.5,54.7,11.2,OVER,STRONG,LOSS,+,1.0,-4.5,-15.7,-5.5,10.2,39.0
2023,11,11/11/23,Vanderbilt,South Carolina,58.0,53.5,57.6,-0.4,,,,,,,-4.6,-0.5,4.1,53.0
2023,11,11/11/23,Old Dominion,Liberty,58.0,58.5,52.0,-6.0,UNDER,STRONG,WIN,-,-0.5,10.0,-4.0,-10.5,-6.5,48.0
2023,11,11/11/23,App State,Georgia State,60.0,62.5,65.7,5.7,OVER,STRONG,LOSS,+,2.5,-4.0,-9.7,-6.5,3.2,56.0
2023,11,11/11/23,NC State,Wake Forest,45.0,43.0,48.7,3.7,OVER,LEAN,LOSS,-,-2.0,-13.0,-16.7,-11.0,5.7,32.0
2023,11,11/11/23,Arizona,Colorado,55.5,55.5,60.3,4.8,OVER,LEAN,WIN,-,0.0,9.5,4.7,9.5,4.8,65.0
2023,11,11/11/23,UConn,James Madison,49.0,47.5,48.0,-1.0,,,,,,,2.0,2.5,0.5,50.0
2023,11,11/11/23,Memphis,Charlotte,53.0,51.5,55.3,2.3,,,,,,,26.7,30.5,3.8,82.0
2023,11,11/11/23,Troy,UL Monroe,45.5,46.75,49.7,4.2,OVER,LEAN,WIN,+,1.2,13.5,9.3,12.2,3.0,59.0
2023,11,11/11/23,Nevada,Utah State,56.0,54.25,61.2,5.2,OVER,STRONG,WIN,-,-1.8,9.0,3.8,10.8,7.0,65.0
2023,11,11/11/23,Sam Houston,Louisiana Tech,49.0,49.25,53.5,4.5,OVER,LEAN,WIN,+,0.2,20.0,15.5,19.8,4.2,69.0
2023,11,11/11/23,Baylor,Kansas State,55.25,55.5,60.1,4.9,OVER,LEAN,WIN,+,0.2,28.8,23.9,28.5,4.6,84.0
2023,11,11/11/23,UAB,Navy,54.0,52.0,52.5,-1.5,,,,,,,-15.5,-15.0,0.5,37.0
2023,11,11/11/23,Utah,Washington,54.5,49.0,55.2,0.7,,,,,,,7.8,14.0,6.2,63.0
2023,11,11/11/23,Oklahoma State,UCF,64.0,64.0,63.7,-0.3,,,,,,,-15.7,-16.0,-0.3,48.0
2023,11,11/11/23,Texas State,Coastal Carolina,60.5,55.5,63.6,3.1,OVER,LEAN,LOSS,-,-5.0,-6.5,-9.6,-1.5,8.1,54.0
2023,11,11/11/23,Pittsburgh,Syracuse,37.5,37.75,45.4,7.9,OVER,STRONG,WIN,+,0.2,3.5,-4.4,3.2,7.6,41.0
2023,11,11/11/23,Florida International,Middle Tennessee,52.5,51.0,53.5,1.0,,,,,,,-7.5,-5.0,2.5,46.0
2023,11,11/11/23,Rutgers,Iowa,29.25,27.5,36.9,7.6,OVER,STRONG,LOSS,-,-1.8,-7.2,-14.9,-5.5,9.4,22.0
2023,11,11/11/23,Minnesota,Purdue,46.0,48.5,47.7,1.7,,,,,,,31.3,30.5,-0.8,79.0
2023,11,11/11/23,Tennessee,Missouri,58.5,58.75,52.2,-6.3,UNDER,STRONG,WIN,-,-0.2,15.5,-9.2,-15.8,-6.5,43.0
2023,11,11/11/23,Northwestern,Wisconsin,42.5,43.5,47.5,5.0,OVER,STRONG,LOSS,+,1.0,-8.5,-13.5,-9.5,4.0,34.0
2023,11,11/11/23,Miami,Florida State,50.0,50.5,55.0,5.0,OVER,STRONG,LOSS,+,0.5,-3.0,-8.0,-3.5,4.5,47.0
2023,11,11/11/23,New Mexico State,Western Kentucky,57.5,54.5,60.4,2.9,,,,,,,6.6,12.5,5.9,67.0
2023,11,11/11/23,Washington State,California,58.75,59.0,57.9,-0.9,,,,,,,23.1,22.0,-1.1,81.0
2023,11,11/11/23,Auburn,Arkansas,50.75,47.0,46.8,-4.0,UNDER,LEAN,LOSS,+,3.8,-7.2,11.2,11.0,-0.2,58.0
2023,11,11/11/23,East Carolina,Florida Atlantic,45.5,44.75,44.9,-0.6,,,,,,,-15.9,-15.8,0.1,29.0
2023,11,11/11/23,Arkansas State,South Alabama,55.0,55.0,54.9,-0.1,,,,,,,-19.9,-20.0,-0.1,35.0
2023,11,11/11/23,Stanford,Oregon State,54.25,52.5,51.4,-2.9,,,,,,,27.6,26.5,-1.1,79.0
2023,11,11/11/23,San Diego State,Colorado State,47.5,46.5,53.8,6.3,OVER,STRONG,LOSS,-,-1.0,-6.5,-12.8,-5.5,7.3,41.0
2023,11,11/11/23,West Virginia,Oklahoma,58.25,59.5,60.6,2.4,,,,,,,18.4,19.5,1.1,79.0
2023,11,11/11/23,Cincinnati,Houston,55.5,53.75,62.2,6.7,OVER,STRONG,LOSS,-,-1.8,-17.5,-24.2,-15.8,8.5,38.0
2023,11,11/11/23,Ole Miss,Georgia,58.5,58.75,63.2,4.7,OVER,LEAN,WIN,+,0.2,10.5,5.8,10.2,4.5,69.0
2023,11,11/11/23,Georgia Southern,Marshall,56.5,56.5,57.2,0.7,,,,,,,13.8,14.5,0.7,71.0
2023,11,11/11/23,Texas,TCU,53.0,56.25,63.6,10.6,OVER,STRONG,WIN,+,3.2,2.0,-8.6,-1.2,7.4,55.0
2023,11,11/11/23,Mississippi State,Texas A&M,44.5,40.5,46.9,2.4,,,,,,,14.1,20.5,6.4,61.0
2023,11,11/11/23,Florida,LSU,63.0,68.0,72.0,9.0,OVER,STRONG,WIN,+,5.0,24.0,15.0,19.0,4.0,87.0
2023,11,11/11/23,Rice,UTSA,60.0,54.25,55.3,-4.7,UNDER,LEAN,WIN,+,5.8,12.0,-7.3,-6.2,1.0,48.0
2023,11,11/11/23,Michigan State,Ohio State,46.5,48.25,48.7,2.2,,,,,,,-7.7,-7.2,0.5,41.0
2023,11,11/11/23,Duke,North Carolina,50.5,53.0,66.0,15.5,OVER,STRONG,WIN,+,2.5,41.5,26.0,39.0,13.0,92.0
2023,11,11/11/23,Arizona State,UCLA,47.5,45.5,50.4,2.9,,,,,,,-26.4,-21.5,4.9,24.0
2023,11,11/11/23,New Mexico,Boise State,60.5,59.0,59.1,-1.4,,,,,,,-3.1,-3.0,0.1,56.0
2023,11,11/11/23,Iowa State,BYU,42.75,41.5,45.4,2.6,,,,,,,12.6,16.5,3.9,58.0
2023,11,11/11/23,USC,Oregon,74.0,78.0,69.7,-4.3,UNDER,LEAN,WIN,-,-4.0,11.0,-6.7,-15.0,-8.3,63.0
2023,11,11/11/23,Fresno State,San José State,56.0,51.5,47.5,-8.5,UNDER,STRONG,LOSS,+,4.5,-4.0,12.5,8.5,-4.0,60.0
2023,11,11/11/23,Air Force,Hawai'i,49.5,47.5,54.0,4.5,OVER,LEAN,LOSS,-,-2.0,-9.5,-14.0,-7.5,6.5,40.0
2023,12,11/14/23,Akron,Eastern Michigan,39.0,39.5,50.9,11.9,OVER,STRONG,WIN,+,0.5,18.0,6.1,17.5,11.4,57.0
2023,12,11/14/23,Western Michigan,Northern Illinois,55.5,55.5,56.3,0.8,,,,,,,-32.3,-31.5,0.8,24.0
2023,12,11/14/23,Toledo,Bowling Green,52.0,49.5,53.5,1.5,,,,,,,9.5,13.5,4.0,63.0
2023,12,11/15/23,Central Michigan,Ohio,46.0,48.5,48.3,2.3,,,,,,,5.7,5.5,-0.2,54.0
2023,12,11/15/23,Buffalo,Miami (OH),41.5,37.0,49.7,8.2,OVER,STRONG,LOSS,-,-4.5,-8.5,-16.7,-4.0,12.7,33.0
2023,12,11/16/23,Boston College,Pittsburgh,47.25,46.75,51.4,4.1,OVER,LEAN,LOSS,-,-0.5,-7.2,-11.4,-6.8,4.6,40.0
2023,12,11/17/23,South Florida,UTSA,67.0,66.5,56.9,-10.1,UNDER,STRONG,LOSS,+,0.5,-3.0,13.1,3.5,-9.6,70.0
2023,12,11/17/23,Colorado,Washington State,64.0,59.5,59.6,-4.4,UNDER,LEAN,LOSS,+,4.5,-6.0,10.4,10.5,0.1,70.0
2023,12,11/18/23,SMU,Memphis,67.25,64.5,63.3,-4.0,UNDER,LEAN,LOSS,+,2.8,-4.8,8.7,7.5,-1.2,72.0
2023,12,11/18/23,Michigan State,Indiana,46.75,47.0,48.7,2.0,,,,,,,-3.7,-2.0,1.7,45.0
2023,12,11/18/23,Tulane,Florida Atlantic,48.25,47.0,49.0,0.8,,,,,,,-17.0,-15.0,2.0,32.0
2023,12,11/18/23,Michigan,Maryland,50.5,50.5,55.6,5.1,OVER,STRONG,WIN,-,0.0,4.5,-0.6,4.5,5.1,55.0
2023,12,11/18/23,Purdue,Northwestern,48.0,47.5,50.4,2.4,,,,,,,-12.4,-9.5,2.9,38.0
2023,12,11/18/23,Coastal Carolina,Army,44.5,40.5,53.5,9.0,OVER,STRONG,WIN,-,-4.0,4.5,-4.5,8.5,13.0,49.0
2023,12,11/18/23,Southern Miss,Mississippi State,46.75,47.5,53.0,6.2,OVER,STRONG,WIN,+,0.8,14.2,8.0,13.5,5.5,61.0
2023,12,11/18/23,East Carolina,Navy,33.0,30.5,44.9,11.9,OVER,STRONG,LOSS,-,-2.5,-23.0,-34.9,-20.5,14.4,10.0
2023,12,11/18/23,Rutgers,Penn State,43.25,40.0,43.8,0.5,,,,,,,-10.8,-7.0,3.8,33.0
2023,12,11/18/23,Oklahoma,BYU,57.25,58.5,62.6,5.4,OVER,STRONG,LOSS,+,1.2,-2.2,-7.6,-3.5,4.1,55.0
2023,12,11/18/23,Louisville,Miami,47.0,46.5,48.1,1.1,,,,,,,20.9,22.5,1.6,69.0
2023,12,11/18/23,UL Monroe,Ole Miss,61.75,60.5,62.5,0.8,,,,,,,-24.5,-22.5,2.0,38.0
2023,12,11/18/23,Massachusetts,Liberty,62.5,63.5,57.9,-4.6,UNDER,LEAN,LOSS,-,-1.0,-11.5,16.1,10.5,-5.6,74.0
2023,12,11/18/23,Kent State,Ball State,41.75,42.0,49.4,7.6,OVER,STRONG,LOSS,+,0.2,-4.8,-12.4,-5.0,7.4,37.0
2023,12,11/18/23,App State,James Madison,55.75,56.25,56.3,0.5,,,,,,,-7.3,-7.2,0.0,49.0
2023,12,11/18/23,UTEP,Middle Tennessee,48.25,48.5,56.1,7.9,OVER,STRONG,WIN,+,0.2,15.8,7.9,15.5,7.6,64.0
2023,12,11/18/23,Louisiana Tech,Jacksonville State,55.5,54.5,56.6,1.1,,,,,,,16.4,18.5,2.1,73.0
2023,12,11/18/23,Hawai'i,Wyoming,45.0,45.0,53.7,8.7,OVER,STRONG,WIN,-,0.0,6.0,-2.7,6.0,8.7,51.0
2023,12,11/18/23,Rice,Charlotte,47.25,46.5,49.3,2.0,,,,,,,-14.3,-11.5,2.8,35.0
2023,12,11/18/23,Cincinnati,West Virginia,55.25,52.5,60.0,4.8,OVER,LEAN,WIN,-,-2.8,7.8,3.0,10.5,7.5,63.0
2023,12,11/18/23,Utah,Arizona,45.25,45.5,49.3,4.0,OVER,LEAN,WIN,+,0.2,14.8,10.7,14.5,3.8,60.0
2023,12,11/18/23,North Texas,Tulsa,67.25,69.5,67.2,-0.0,,,,,,,-4.2,-6.5,-2.3,63.0
2023,12,11/18/23,Temple,UAB,64.75,61.5,58.1,-6.6,UNDER,STRONG,WIN,+,3.2,6.8,-0.1,-3.5,-3.4,58.0
2023,12,11/18/23,Duke,Virginia,47.75,47.0,50.2,2.5,,,,,,,6.8,10.0,3.2,57.0
2023,12,11/18/23,Nevada,Colorado State,47.5,45.5,52.4,4.9,OVER,LEAN,WIN,-,-2.0,2.5,-2.4,4.5,6.9,50.0
2023,12,11/18/23,Texas State,Arkansas State,59.25,59.5,56.1,-3.1,UNDER,LEAN,LOSS,-,-0.2,-48.8,51.9,48.5,-3.4,108.0
2023,12,11/18/23,Wake Forest,Notre Dame,47.25,47.5,49.9,2.6,,,,,,,2.1,4.5,2.4,52.0
2023,12,11/18/23,Louisiana,Troy,47.25,47.5,47.1,-0.1,,,,,,,7.9,7.5,-0.4,55.0
2023,12,11/18/23,Sam Houston,Western Kentucky,51.75,52.25,56.1,4.4,OVER,LEAN,LOSS,+,0.5,-0.8,-5.1,-1.2,3.9,51.0
2023,12,11/18/23,North Carolina,Clemson,58.5,59.5,57.4,-1.1,,,,,,,-6.4,-8.5,-2.1,51.0
2023,12,11/18/23,UNLV,Air Force,46.75,46.5,52.6,5.9,OVER,STRONG,WIN,-,-0.2,11.2,5.4,11.5,6.1,58.0
2023,12,11/18/23,UCLA,USC,65.5,62.5,67.8,2.3,,,,,,,-9.8,-4.5,5.3,58.0
2023,12,11/18/23,Illinois,Iowa,31.0,33.5,41.5,10.5,OVER,STRONG,LOSS,+,2.5,-3.0,-13.5,-5.5,8.0,28.0
2023,12,11/18/23,Georgia,Tennessee,59.5,59.0,58.2,-1.3,,,,,,,-10.2,-11.0,-0.8,48.0
2023,12,11/18/23,Baylor,TCU,58.5,61.5,59.6,1.1,,,,,,,-0.6,-2.5,-1.9,59.0
2023,12,11/18/23,NC State,Virginia Tech,44.75,41.0,44.2,-0.5,,,,,,,18.8,22.0,3.2,63.0
2023,12,11/18/23,Minnesota,Ohio State,49.0,51.5,43.0,-6.0,UNDER,STRONG,WIN,-,-2.5,9.0,-3.0,-11.5,-8.5,40.0
2023,12,11/18/23,Oklahoma State,Houston,59.25,57.5,62.1,2.9,,,,,,,10.9,15.5,4.6,73.0
2023,12,11/18/23,New Mexico State,Auburn,48.5,48.5,56.7,8.2,OVER,STRONG,LOSS,-,0.0,-7.5,-15.7,-7.5,8.2,41.0
2023,12,11/18/23,Oregon,Arizona State,54.25,53.5,65.4,11.2,OVER,STRONG,WIN,-,-0.8,7.8,-3.4,8.5,11.9,62.0
2023,12,11/18/23,Marshall,South Alabama,50.75,45.0,51.3,0.5,,,,,,,-23.3,-17.0,6.3,28.0
2023,12,11/18/23,UCF,Texas Tech,59.75,59.5,61.0,1.2,,,,,,,-14.0,-12.5,1.5,47.0
2023,12,11/18/23,Old Dominion,Georgia Southern,61.25,61.5,55.6,-5.6,UNDER,STRONG,WIN,-,-0.2,24.2,-18.6,-24.5,-5.9,37.0
2023,12,11/18/23,California,Stanford,57.75,53.5,52.1,-5.6,UNDER,STRONG,WIN,+,4.2,15.8,-10.1,-11.5,-1.4,42.0
2023,12,11/18/23,Boise State,Utah State,64.25,63.5,61.7,-2.5,,,,,,,-6.7,-8.5,-1.8,55.0
2023,12,11/18/23,Kansas State,Kansas,55.5,59.5,64.1,8.6,OVER,STRONG,WIN,+,4.0,2.5,-6.1,-1.5,4.6,58.0
2023,12,11/18/23,Florida,Missouri,58.5,56.5,61.6,3.1,OVER,LEAN,WIN,-,-2.0,5.5,2.4,7.5,5.1,64.0
2023,12,11/18/23,Washington,Oregon State,64.0,62.5,64.7,0.7,,,,,,,-22.7,-20.5,2.2,42.0
2023,12,11/18/23,Kentucky,South Carolina,54.5,52.5,54.1,-0.4,,,,,,,-23.1,-21.5,1.6,31.0
2023,12,11/18/23,Florida International,Arkansas,51.75,49.5,51.6,-0.1,,,,,,,12.4,14.5,2.1,64.0
2023,12,11/18/23,Nebraska,Wisconsin,37.25,36.5,40.8,3.5,OVER,LEAN,WIN,-,-0.8,3.8,0.2,4.5,4.3,41.0
2023,12,11/18/23,Georgia State,LSU,72.0,73.5,73.1,1.1,,,,,,,-3.1,-3.5,-0.4,70.0
2023,12,11/18/23,Texas,Iowa State,48.0,44.5,51.5,3.5,OVER,LEAN,LOSS,-,-3.5,-6.0,-9.5,-2.5,7.0,42.0
2023,12,11/18/23,Syracuse,Georgia Tech,52.75,51.5,50.0,-2.8,,,,,,,3.0,1.5,-1.5,53.0
2023,12,11/18/23,New Mexico,Fresno State,56.75,58.5,60.5,3.8,OVER,LEAN,LOSS,+,1.8,-14.8,-18.5,-16.5,2.0,42.0
2023,12,11/18/23,San Diego State,San José State,50.25,48.5,49.8,-0.5,,,,,,,-12.8,-11.5,1.3,37.0
2023,13,11/21/23,Bowling Green,Western Michigan,54.25,51.5,49.4,-4.9,UNDER,LEAN,WIN,+,2.8,10.2,-5.4,-7.5,-2.1,44.0
2023,13,11/21/23,Eastern Michigan,Buffalo,39.25,38.0,49.9,10.6,OVER,STRONG,LOSS,-,-1.2,-4.2,-14.9,-3.0,11.9,35.0
2023,13,11/23/23,Ole Miss,Mississippi State,56.0,55.0,59.9,3.9,OVER,LEAN,LOSS,-,-1.0,-32.0,-35.9,-31.0,4.9,24.0
2023,13,11/24/23,Memphis,Temple,65.0,64.25,65.0,0.0,,,,,,,1.0,1.8,0.8,66.0
2023,13,11/24/23,Iowa,Nebraska,27.5,25.75,42.5,15.0,OVER,STRONG,LOSS,-,-1.8,-4.5,-19.5,-2.8,16.8,23.0
2023,13,11/24/23,Toledo,Central Michigan,55.5,54.5,56.6,1.1,,,,,,,-7.6,-5.5,2.1,49.0
2023,13,11/24/23,Ohio,Akron,41.0,41.75,51.7,10.7,OVER,STRONG,LOSS,+,0.8,-2.0,-12.7,-2.8,10.0,39.0
2023,13,11/24/23,TCU,Oklahoma,63.0,66.0,62.6,-0.4,,,,,,,51.4,48.0,-3.4,114.0
2023,13,11/24/23,Miami,Boston College,48.5,50.25,58.2,9.7,OVER,STRONG,WIN,+,1.8,16.5,6.8,14.8,8.0,65.0
2023,13,11/24/23,UTSA,Tulane,52.0,52.5,50.0,-2.0,,,,,,,-5.0,-7.5,-2.5,45.0
2023,13,11/24/23,Utah State,New Mexico,62.0,58.5,67.3,5.3,OVER,STRONG,WIN,-,-3.5,23.0,17.7,26.5,8.8,85.0
2023,13,11/24/23,Missouri,Arkansas,55.0,53.5,50.9,-4.1,UNDER,LEAN,LOSS,+,1.5,-7.0,11.1,8.5,-2.6,62.0
2023,13,11/24/23,Air Force,Boise State,46.0,44.75,43.9,-2.1,,,,,,,2.1,1.2,-0.9,46.0
2023,13,11/24/23,Penn State,Michigan State,43.0,42.5,47.7,4.7,OVER,LEAN,LOSS,-,-0.5,-1.0,-5.7,-0.5,5.2,42.0
2023,13,11/24/23,Texas Tech,Texas,53.5,53.5,57.9,4.4,OVER,LEAN,WIN,-,0.0,10.5,6.1,10.5,4.4,64.0
2023,13,11/24/23,Oregon State,Oregon,62.5,61.25,65.0,2.5,,,,,,,-27.0,-23.2,3.8,38.0
2023,13,11/25/23,Middle Tennessee,Sam Houston,49.0,50.0,53.9,4.9,OVER,LEAN,LOSS,+,1.0,-6.0,-10.9,-7.0,3.9,43.0
2023,13,11/25/23,Ohio State,Michigan,46.5,47.0,49.1,2.6,,,,,,,4.9,7.0,2.1,54.0
2023,13,11/25/23,Texas A&M,LSU,66.0,67.75,64.2,-1.8,,,,,,,7.8,4.2,-3.5,72.0
2023,13,11/25/23,Kentucky,Louisville,51.0,47.5,47.0,-4.0,UNDER,LEAN,LOSS,+,3.5,-18.0,22.0,21.5,-0.5,69.0
2023,13,11/25/23,Indiana,Purdue,50.0,55.5,55.5,5.5,OVER,STRONG,WIN,+,5.5,16.0,10.5,10.5,0.0,66.0
2023,13,11/25/23,Pittsburgh,Duke,42.5,40.75,44.5,2.0,,,,,,,4.5,8.2,3.8,49.0
2023,13,11/25/23,UConn,Massachusetts,50.5,50.75,59.1,8.6,OVER,STRONG,LOSS,+,0.2,-1.5,-10.1,-1.8,8.4,49.0
2023,13,11/25/23,Northern Illinois,Kent State,44.5,44.75,51.2,6.7,OVER,STRONG,WIN,+,0.2,19.5,12.8,19.2,6.5,64.0
2023,13,11/25/23,Navy,SMU,45.5,46.0,52.4,6.9,OVER,STRONG,WIN,+,0.5,27.5,20.6,27.0,6.4,73.0
2023,13,11/25/23,Houston,UCF,60.5,61.25,62.1,1.6,,,,,,,-22.1,-21.2,0.9,40.0
2023,13,11/25/23,Miami (OH),Ball State,36.0,34.25,40.7,4.7,OVER,LEAN,LOSS,-,-1.8,-4.0,-8.7,-2.2,6.5,32.0
2023,13,11/25/23,Troy,Southern Miss,48.0,48.5,50.5,2.5,,,,,,,1.5,3.5,2.0,52.0
2023,13,11/25/23,Florida Atlantic,Rice,48.5,46.75,46.5,-2.0,,,,,,,-1.5,-1.8,-0.2,45.0
2023,13,11/25/23,Georgia State,Old Dominion,54.5,50.0,52.6,-1.9,,,,,,,-3.6,-1.0,2.6,49.0
2023,13,11/25/23,UAB,North Texas,73.5,73.0,68.8,-4.7,UNDER,LEAN,LOSS,+,0.5,-13.5,18.2,14.0,-4.2,87.0
2023,13,11/25/23,Tulsa,East Carolina,44.5,44.25,49.6,5.1,OVER,STRONG,WIN,-,-0.2,11.5,6.4,11.8,5.4,56.0
2023,13,11/25/23,Wake Forest,Syracuse,44.0,43.5,45.6,1.6,,,,,,,20.4,22.5,2.1,66.0
2023,13,11/25/23,Western Kentucky,Florida International,55.0,54.25,61.6,6.6,OVER,STRONG,WIN,-,-0.8,14.0,7.4,14.8,7.4,69.0
2023,13,11/25/23,UL Monroe,Louisiana,52.0,53.25,49.4,-2.6,,,,,,,23.6,19.8,-3.9,73.0
2023,13,11/25/23,San José State,UNLV,58.0,58.25,57.8,-0.2,,,,,,,10.2,9.8,-0.5,68.0
2023,13,11/25/23,Colorado,Utah,52.5,43.5,49.3,-3.2,UNDER,LEAN,WIN,+,9.0,12.5,-9.3,-3.5,5.8,40.0
2023,13,11/25/23,Virginia Tech,Virginia,52.75,53.0,50.0,-2.8,,,,,,,22.0,19.0,-3.0,72.0
